timestamp,x,y,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-05 02:40:37.868039, 320, 240, 5.4540, -0.0011, -0.0064, 0.0016, 0.3432, -9.0515, 0.0098,5
2025-03-05 02:40:37.901453, 320, 240, 5.2840, 0.0016, -0.0064, 0.0016, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:37.967917, 320, 240, 5.2840, 0.0005, -0.0085, 0.0032, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:38.001390, 320, 240, 5.3560, 0.0000, -0.0117, -0.0048, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:38.068122, 320, 240, 5.6080, 0.0016, -0.0043, 0.0011, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:38.101751, 320, 240, 5.4290, 0.0011, -0.0043, -0.0011, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:38.168549, 320, 240, 5.5050, -0.0037, -0.0107, -0.0005, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:38.201972, 320, 240, 5.5050, -0.0037, -0.0075, 0.0037, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:38.268719, 320, 240, 5.3320, -0.0032, -0.0091, 0.0043, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:38.302087, 320, 240, 5.3320, -0.0016, -0.0059, 0.0016, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:38.368005, 320, 240, 5.1920, 0.0000, -0.0059, 0.0027, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:38.402422, 320, 240, 5.6620, 0.0005, -0.0059, 0.0027, 0.3628, -9.0712, -0.0098,5
2025-03-05 02:40:38.469080, 320, 240, 5.0600, -0.0005, -0.0091, 0.0021, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:38.502639, 320, 240, 5.0600, -0.0011, -0.0043, 0.0000, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:38.568191, 320, 240, 5.1920, -0.0043, -0.0091, 0.0032, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:38.601465, 320, 240, 5.2840, 0.0000, -0.0080, 0.0032, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:38.669255, 320, 240, 5.3560, 0.0021, -0.0053, 0.0037, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:38.703133, 320, 240, 5.1920, -0.0011, -0.0069, 0.0037, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:38.769413, 320, 240, 5.2150, 0.0027, -0.0085, 0.0027, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:38.803124, 320, 240, 5.6890, 0.0021, -0.0138, 0.0021, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:38.870157, 320, 240, 5.3560, 0.0005, -0.0016, 0.0021, 0.3628, -9.0712, -0.0098,5
2025-03-05 02:40:38.904024, 320, 240, 5.4290, 0.0016, -0.0107, -0.0011, 0.3628, -9.0515, -0.0294,5
2025-03-05 02:40:38.970306, 320, 240, 5.6620, 0.0027, -0.0053, 0.0037, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:39.003944, 320, 240, 5.6890, -0.0016, -0.0075, 0.0032, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:39.070618, 320, 240, 5.4290, 0.0011, -0.0059, 0.0005, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:39.104128, 320, 240, 5.6620, -0.0005, -0.0096, 0.0032, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:39.170834, 320, 240, 5.2840, 0.0000, -0.0011, 0.0011, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:39.203632, 320, 240, 5.5050, 0.0011, -0.0101, 0.0053, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:39.370805, 320, 240, 5.4290, 0.0011, -0.0075, 0.0000, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:39.404118, 320, 240, 5.1470, -0.0005, -0.0080, 0.0005, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:39.470795, 320, 240, 5.5050, 0.0011, -0.0085, -0.0005, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:39.504489, 320, 240, 5.4540, -0.0005, -0.0091, 0.0048, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:39.569726, 320, 240, 5.2840, -0.0016, -0.0043, -0.0011, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:39.604724, 320, 240, 5.5820, 0.0032, -0.0048, 0.0069, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:39.671193, 320, 240, 5.3800, 0.0000, -0.0037, 0.0027, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:39.704703, 320, 240, 5.4540, -0.0053, -0.0096, 0.0064, 0.3628, -9.0712, 0.0098,5
2025-03-05 02:40:39.771676, 320, 240, 5.7160, 0.0011, -0.0096, 0.0021, 0.3432, -9.0712, 0.0000,5
