Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area,X,Y,Z_est,Distance_3D,Distance_RealSense,X_rel,Y_rel,Z_rel,Fixed_Angle,ground_truth,source_file
2025-04-10 11:28:16.292,39,277,118,371,185,0.93,6298,4,-84,3.2,0.03,10.43,0.0,0.0,-0.03,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:16.615,40,277,118,371,184,0.94,6204,4,-84,7.0,3.78,10.528,0.0,0.0,3.78,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:16.870,41,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.543,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:17.152,42,277,119,371,185,0.94,6204,4,-84,3.22,0.0,10.361,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:17.446,43,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.532,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:17.699,44,277,119,371,184,0.93,6110,4,-84,3.25,0.03,10.319,0.0,0.0,0.03,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:17.952,45,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.667,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:18.364,46,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.701,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:18.641,47,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.763,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:18.897,48,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.577,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:19.259,49,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.593,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:19.530,50,277,118,371,184,0.94,6204,4,-84,7.0,3.78,10.947,0.0,0.0,3.78,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:19.834,51,277,118,371,184,0.93,6204,4,-84,3.22,0.0,10.36,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:20.205,52,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.661,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:20.533,53,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.809,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:20.869,54,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.719,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:21.206,55,277,119,371,184,0.94,6110,4,-84,3.25,0.03,10.347,0.0,0.0,0.03,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:21.537,56,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.651,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:21.884,57,277,119,371,185,0.94,6204,4,-84,3.22,0.0,10.244,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:22.215,58,277,119,371,185,0.94,6204,4,-84,3.22,0.0,10.378,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:22.552,59,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.717,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:22.885,60,277,118,371,184,0.95,6204,4,-84,7.0,3.78,10.563,0.0,0.0,3.78,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:23.214,61,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.425,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:23.547,62,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.646,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:23.881,63,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.806,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:24.232,64,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.574,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:24.565,65,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.58,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:24.896,66,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.548,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:25.232,67,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.462,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:25.569,68,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.786,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:25.904,69,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.581,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:26.235,70,277,119,371,185,0.94,6204,4,-84,6.0,2.78,10.276,0.0,0.0,2.78,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:26.567,71,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.623,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:26.897,72,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.61,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:27.229,73,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.795,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:27.578,74,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.915,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:27.916,75,277,119,371,184,0.94,6110,4,-84,3.25,0.03,10.392,0.0,0.0,0.03,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:28.253,76,277,118,371,184,0.93,6204,4,-84,3.22,0.0,10.653,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:28.593,77,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.48,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:28.926,78,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.674,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:29.262,79,277,119,371,184,0.94,6110,4,-84,3.25,0.03,10.272,0.0,0.0,0.03,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:29.590,80,277,118,371,184,0.94,6204,4,-84,7.0,3.78,10.997,0.0,0.0,3.78,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:29.921,81,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.703,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:30.262,82,277,119,371,185,0.93,6204,4,-84,3.22,0.0,10.41,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:30.600,83,277,119,371,184,0.92,6110,4,-84,3.25,0.03,10.401,0.0,0.0,0.03,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:30.925,84,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.656,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:31.259,85,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.719,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:31.596,86,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.554,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:31.926,87,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.671,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:32.259,88,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.937,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:32.590,89,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.766,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
